id,status,grain_yield,test_weight,plant_height,maturity_time,heading_time,grain_moisture,lodging,FHB_DON,FHB_grain_INC,FHB_heading_time,Z_DON,Z_INC,ISK_Custom,Acceptability,Net_Merit,Net_Merit2
IL25-S216,Target,0.248258501,9.352771835,0.178672685,0.984446526,1.551355758,0.290243741,0.769816717,0.439660245,-4.224229209,2.477977974,0.001933149,-1.347195019,-0.672630935,-0.253415018,68.28930806,67.27564799
IL25-S218,Target,0.26899858,15.03955795,0.193835709,0.91936482,2.670143911,0.700647232,0.349621577,0.553271886,-7.489914126,3.070977561,0.111335803,-2.129473163,-1.00906868,0.693302999,111.6846685,114.4578805
IL25-S219,Target,-0.183383604,8.175920291,-0.30738292,0.41640108,1.145517659,0.431274558,0.247702268,-0.541841159,-1.492564318,1.721576177,-0.943206432,-0.692838644,-0.818022538,0.7709038,66.82174345,69.90535865
IL25-S22,Target,0.17240196,-10.53971342,-3.454455253,-0.606688323,-0.240328279,-0.429588804,0.21296289,0.558573891,8.420038158,-0.389056814,0.116441383,1.681674655,0.899058019,-0.152747372,-88.67318474,-89.28417423
IL25-S220,Target,-0.093780341,-6.614037614,-3.667949468,1.077018093,0.981672785,0.125052043,-1.810995382,2.12898641,6.228718394,0.639324069,1.628674604,1.156755197,1.3927149,1.959992526,-78.96992129,-71.12995119
IL25-S221,Target,-0.134031941,-6.343988385,-4.97076848,0.892949025,1.181889442,0.105565732,-1.625382112,1.884224778,6.142111174,0.494241794,1.392980692,1.13600888,1.264494786,2.328473258,-74.98588923,-65.6719962
IL25-S222,Target,-0.039425598,-6.949898873,-4.827080383,1.163852429,1.542540826,0.093820297,-1.759092465,2.084618586,7.040820936,0.701038515,1.585950481,1.351290213,1.468620347,2.206222217,-82.8972504,-74.07236153
IL25-S223,Target,-0.038247305,-6.873019642,-4.497791785,1.103864643,1.04822998,0.184019633,-1.714574131,1.601036299,7.021649431,0.284396377,1.120283537,1.346697777,1.233490657,2.316516067,-76.66686629,-67.40080202
IL25-S224,Target,-0.038567532,-3.476991624,-3.197409495,1.218962128,0.984951854,0.312189559,-1.606473027,1.916574214,5.328977836,0.518140071,1.424131673,0.941226941,1.182679307,1.782522954,-51.24764049,-44.11754868
IL25-S225,Target,-0.144845792,-6.404424026,-4.47278396,1.286196982,1.325655316,0.278446658,-1.835329661,2.093962479,6.479315011,0.770906893,1.594948209,1.216784337,1.405866273,2.257158112,-78.81607783,-69.78744538
IL25-S226,Target,-0.070097679,-5.223303122,-5.960603352,1.291405503,1.449729497,0.31430069,-1.857372052,2.027664588,6.844629166,0.663399766,1.531106466,1.304293477,1.417699971,2.791689695,-68.3775397,-57.21078092
IL25-S227,Target,-0.144900008,-6.536532752,-4.763554009,0.899549733,1.078767956,0.055953587,-1.610148004,2.052990443,6.365506308,0.329399663,1.55549407,1.189522043,1.372508057,2.106065635,-77.77676921,-69.35250667
IL25-S228,Target,-0.086627284,-6.284390742,-3.78370753,1.311921138,1.467628033,0.076609905,-1.69405795,2.324230017,6.67680098,0.815133826,1.816684993,1.264091092,1.540388042,1.670397651,-79.854803,-73.17321239
IL25-S23,Target,0.0150709,-16.39462366,-5.956489319,0.192174709,-2.180570469,-1.173631371,-0.459174053,0.630645136,10.57746022,-1.437402904,0.185842595,2.198474094,1.192158344,1.243121839,-135.5816008,-130.6091134
IL25-S230,Target,-0.240906512,8.62951029,-0.193195534,0.206519941,1.561680376,1.332086469,-0.954132146,0.17637958,0.965574637,2.152566155,-0.25159372,-0.104004011,-0.177798866,1.522995387,63.69306166,69.78504321
IL25-S231,Target,0.102980549,2.190123832,4.122949446,1.013335696,3.105787633,0.011262322,0.722186705,0.076562385,-0.94710183,1.770189071,-0.347712973,-0.562175891,-0.454944432,-1.832607429,6.486847884,-0.843581833
IL25-S232,Target,0.221463125,0.254115764,3.781147768,1.659205171,3.843451202,0.104132173,0.081999281,1.089634224,6.109445959,2.228427554,0.627827448,1.128184094,0.878005771,-2.486453588,-21.19719676,-31.14301111
IL25-S233,Target,0.219166668,-0.469782932,2.736311595,0.764532521,2.126979159,-0.400864997,0.577770897,0.992058808,6.074231516,1.977510068,0.533866922,1.119748654,0.826807788,-2.70444832,-19.00695538,-29.82474866
IL25-S234,Target,0.128961795,6.685654459,1.512157745,1.069733261,2.964337748,0.325804551,1.117630405,0.351644424,-1.386893602,2.284148446,-0.082821937,-0.667525764,-0.375173851,-1.530467124,41.91462122,35.79275272
IL25-S235,Target,0.208204332,-1.294812765,3.620901715,0.92171959,2.611653412,-0.083897713,0.233974013,1.192446391,3.498177828,2.400239428,0.726830717,0.502668149,0.614749433,-2.310924116,-29.40380929,-38.64750575
IL25-S236,Target,0.086608779,5.527998212,4.185823186,0.500346974,1.986515078,0.084566418,1.317851858,0.316444536,-0.929991364,1.556008854,-0.116717771,-0.558077167,-0.337397469,-2.771118751,36.72875863,25.64428362
IL25-S237,Target,0.054867846,4.712528845,2.964394285,0.988490815,2.209589141,-0.198170225,0.760938371,0.86181333,4.668013113,1.424080187,0.408446667,0.782896217,0.595671442,-2.743953262,23.22578389,12.24997084
IL25-S239,Target,0.007229964,-3.201298512,-0.355145629,0.719632789,1.468796917,0.066440607,0.525838656,0.140100811,2.026296748,1.198466513,-0.286528464,0.150086553,-0.068220955,-0.477700548,-33.89414362,-35.80494581
IL25-S24,Target,0.165825186,-2.813793371,-5.630005645,-0.827966292,-3.23654237,-0.641804918,-0.464841978,-0.129230811,8.116658922,-2.351497087,-0.545882119,1.609001709,0.531559795,1.932353856,-9.757403063,-2.027987638
IL25-S240,Target,0.182002375,7.758989039,2.01777416,0.625531243,1.188517064,-0.395655683,0.839350111,0.99268827,-0.370246448,1.76079945,0.534473065,-0.42399313,0.055239967,-1.863840188,52.11676378,44.66140303
IL25-S241,Target,-0.260545452,-12.17592829,-5.995387494,0.365609498,-1.502883155,-0.58813646,-0.963148932,1.836582252,4.348078915,-0.544911261,1.347103185,0.706257614,1.026680399,2.111727745,-114.6533612,-106.2064503
IL25-S243,Target,-0.239127263,-1.784604491,-4.948738592,0.462047492,0.444949602,-0.154618094,-1.05308345,2.384654881,4.666471079,-0.200705883,1.874871288,0.782526831,1.328699059,1.49891296,-38.62051822,-32.62486638
IL25-S244,Target,-0.365632311,-12.48946495,-2.704722588,0.259007366,0.541399827,-0.542962579,-1.054417579,2.765150368,6.203229611,-0.365700476,2.241270504,1.150649489,1.695959996,0.27364618,-131.0908807,-129.996296
IL25-S245,Target,-0.170896774,-3.23378208,-6.445813277,0.575079205,-0.914589112,-0.367725511,-1.149347623,1.728499643,5.075850849,-0.698150716,1.243024727,0.880591664,1.061808196,2.469084817,-41.25664422,-31.38030496
IL25-S246,Target,-0.120831618,-12.67846247,-2.724695164,0.808769587,0.566417303,-0.590155722,-0.911628424,2.962581149,7.047265077,-0.66203844,2.431387039,1.352833874,1.892110456,-0.141476817,-134.4491399,-135.0150471
IL25-S247,Target,-0.314391488,-11.9204678,-2.953691508,0.641066498,-0.10111601,-0.307026499,-1.098200349,3.186944431,6.626279742,-0.841980475,2.647438301,1.251988987,1.949713644,0.111876033,-128.8212058,-128.3737016
IL25-S248,Target,-0.306285421,-8.329868545,-4.119603395,0.450553537,-0.493868398,-0.572672438,-1.047603095,2.841394976,5.784188441,-0.408243511,2.314690467,1.050270317,1.682480392,0.775641564,-94.44865353,-91.34608728
IL25-S249,Target,-0.382083557,-9.685588078,-4.855785968,0.956812722,0.073544202,-0.295629989,-1.052934166,3.345202029,8.954883664,-0.02087401,2.799832908,1.809794165,2.304813536,0.290049769,-113.3844045,-112.2242054
IL25-S25,Target,0.359955214,-7.343316848,-7.851270778,-0.061212712,-1.41522608,-0.32541555,-0.710599565,2.447604578,12.26784958,-0.860510787,1.935488879,2.603398231,2.269443555,0.934500313,-74.90481437,-71.16681311
IL25-S250,Target,-0.265176528,-6.945361096,-4.132096173,0.64358631,0.201532629,-0.280630042,-0.810087276,2.264209081,3.922137363,-0.124829733,1.758887661,0.60422549,1.181556576,1.074618471,-80.43701089,-76.138537
IL25-S251,Target,0.241488911,7.039950489,2.095244613,0.212502954,-0.493193874,0.264880918,-0.904000898,0.676180786,-2.067375875,-0.083647829,0.229691279,-0.830531818,-0.300420269,0.805534409,55.07364031,58.29577795
IL25-S252,Target,-0.245371326,-11.0313017,-6.712404821,0.362068269,-0.248661804,-0.433522341,-1.147813695,3.173888313,6.23274032,-0.665722431,2.634865876,1.157718629,1.896292252,1.554769135,-119.7066273,-113.4875507
IL25-S253,Target,-0.403645972,-9.075341806,-5.402121347,-0.040386954,-0.954478166,-0.350535499,-1.299622348,2.462999962,3.035778598,-0.35432651,1.950313908,0.391902775,1.171108341,2.168016718,-95.38581573,-86.71374885
IL25-S254,Target,-0.283010451,-7.471068226,-2.727575722,0.922663479,-0.610397139,-0.43262108,-1.089502966,3.18566007,5.899592452,-0.198797248,2.646201523,1.077914758,1.862058141,0.127136509,-91.04550305,-90.53695702
IL25-S255,Target,-0.283734203,-0.817927246,-4.431892311,0.751841248,0.282024057,0.249026459,-1.075062557,2.657677758,5.814853457,-0.072992191,2.137779448,1.057615965,1.597697706,1.022693385,-33.49228426,-29.40151072
IL25-S256,Target,-0.022297258,-7.474777267,-7.115943417,0.707283473,-0.693638987,-0.42617361,-1.21481966,2.351181819,5.979178411,-0.281043436,1.842638308,1.096979168,1.469808738,2.296900032,-81.72881797,-72.54121785
IL25-S257,Target,-0.258913954,-6.843560922,-5.897205409,0.911003928,-0.498588499,-0.360872977,-1.048636031,2.66781433,5.738443437,-0.904916591,2.147540488,1.039312335,1.593426412,1.505710381,-81.67745261,-75.65461109
IL25-S258,Target,-0.29689555,-6.945087896,-4.378958934,0.376729299,-1.027217689,-0.331479765,-1.139853126,3.005072071,7.1920105,-0.131215091,2.472303794,1.387506901,1.929905348,0.68817861,-82.53544226,-79.78272782
IL25-S259,Target,-0.22487396,-8.053460711,-4.7625256,1.594350226,1.606800784,0.164602044,-0.543298787,-0.932275577,4.274152856,0.186600296,-1.31917637,0.688549004,-0.315313683,2.751605935,-69.53933844,-58.5329147
IL25-S26,Target,0.042961155,-7.327834061,-1.413798245,0.133750203,-1.340337174,-0.413306525,0.02083748,1.136200718,7.696970805,-0.204356001,0.672668787,1.508467564,1.090568175,-0.846953662,-66.57132923,-69.95914388
IL25-S260,Target,-0.24225444,-9.930750873,-4.522158692,1.720808339,0.210417437,-0.167188128,-1.18311389,-1.119491515,1.875996061,-0.512801452,-1.499456492,0.114082791,-0.69268685,3.954622612,-80.07169457,-64.25320412
IL25-S261,Target,0.021216771,-14.34420849,-0.814218073,0.50956481,0.590252368,0.07344711,-1.148357105,-2.588313008,3.034520748,-0.929728738,-2.913862344,0.391601463,-1.26113044,3.298125003,-100.5637649,-87.37126484
IL25-S262,Target,-0.107377082,-14.3926516,-0.477046463,0.151267618,0.761758396,-0.018811784,-1.102929301,-2.377642285,2.143668798,-0.760855377,-2.710996369,0.178202428,-1.266396971,3.127505128,-102.9615636,-90.45154309
IL25-S263,Target,-0.10399128,-14.25659282,-2.731571315,0.331652777,0.09325812,0.043142664,-0.791046934,-1.740081934,1.790133797,-1.042458109,-2.097055808,0.093514924,-1.001770442,3.191061356,-105.7197701,-92.95552466
IL25-S264,Target,-0.214123105,-4.881589805,-3.980887985,0.163327597,0.0697508,-0.288454717,-0.033983383,-2.019885372,2.052162937,-0.742372823,-2.366493328,0.156282667,-1.105105331,2.767460907,-25.7062276,-14.63638397
IL25-S265,Target,-0.205036348,1.462267698,-4.125099539,1.787762757,0.44835353,0.132771217,-0.322083596,-1.704245252,-1.916487802,-0.307890159,-2.062546774,-0.79438735,-1.428467062,3.582296975,18.70424828,33.03343618
IL25-S266,Target,-0.012440215,5.412920602,-3.51863321,1.712784256,2.405391239,0.708320475,-0.27052079,-0.768136836,-4.342896977,2.281989401,-1.161118501,-1.375621277,-1.268369889,3.110299487,39.55261031,51.99380825
IL25-S267,Target,0.056432995,-7.818690991,-0.022621266,0.60639024,0.101762304,0.263625842,-0.861867499,-2.375164582,-0.265709798,-0.856841616,-2.708610458,-0.39895191,-1.553781184,3.001336954,-46.84802637,-34.84267856
IL25-S268,Target,-0.075000561,-3.697101923,0.936304887,1.101466146,2.243681102,0.295695021,-0.486927251,-1.47940889,0.537911998,0.515573641,-1.846039956,-0.206448413,-1.026244184,1.542699578,-28.34334802,-22.17254971
IL25-S269,Target,0.108418809,4.049239675,0.911587805,1.740513435,2.07742741,-0.244857644,-0.266018196,1.085018263,4.35277376,1.424280715,0.623382495,0.70738224,0.665382368,-0.774371872,14.43402503,11.33653754
IL25-S27,Target,-0.015581765,0.936666185,2.841871379,1.783936008,0.056648089,0.101173361,0.181213442,1.062289353,0.215916797,-0.291073081,0.601495626,-0.283580719,0.158957454,-1.420744034,-6.354842071,-12.03781821
IL25-S270,Target,0.133639006,-4.86112537,-2.880701118,1.254055831,2.242603489,-0.206513644,-1.138703189,1.673742713,8.056648975,1.065037202,1.190296386,1.594626632,1.392461509,0.810513397,-63.34525466,-60.10320108
IL25-S271,Target,0.216741527,5.729307304,0.826854861,1.646833963,2.554398676,-0.091873993,-0.330631106,0.944422672,3.817739972,1.597717988,0.487995569,0.579217629,0.533606599,-0.5019127,29.11316674,27.10551594
IL25-S272,Target,0.011414369,-3.190067005,1.2180839,0.070655403,1.682801492,0.22286459,-0.758517368,0.67040573,4.717720492,0.367929557,0.224130172,0.794803366,0.509466769,-0.052960641,-36.94403121,-37.15587378
IL25-S273,Target,-0.175363065,-6.825028186,-1.905070311,-0.701171841,-0.786553082,-0.56275965,-0.505558053,-0.276370299,8.202543327,-0.37962999,-0.687570509,1.629574879,0.471002185,0.756116906,-51.19535323,-48.1708856
IL25-S274,Target,0.266796745,1.786838659,-1.674974785,0.715014394,1.757250251,-0.010786927,-0.584711505,-0.062779561,6.030995069,0.361790132,-0.481892698,1.109391584,0.313749443,0.968131687,9.954413299,13.82694005
IL25-S275,Target,0.177421801,3.048570398,0.783865636,1.950264009,2.623540611,-0.131418397,-0.254728303,1.232733559,3.367909188,2.066388765,0.765625361,0.471462961,0.618544161,-0.687971328,3.176337348,0.424452035
IL25-S276,Target,0.02009341,-18.7593726,-0.510804855,0.42202752,-0.43845739,-0.233674305,-0.122942196,0.682692516,11.7305057,0.664497149,0.235961768,2.474680248,1.355321008,-1.294598846,-161.2011976,-166.379593
IL25-S277,Target,0.029613116,-14.23293086,1.172171475,0.336619281,-0.304609792,-0.228737847,-0.180048922,0.968532956,10.87810736,0.401323375,0.511212636,2.270492579,1.390852607,-1.851462961,-126.0840333,-133.4898852
IL25-S279,Target,0.049401106,-18.69234572,0.885647296,0.310332083,-0.160366955,-0.489233943,-0.114428351,0.548544307,10.55917075,0.747368963,0.106783367,2.194092943,1.150438155,-1.546975301,-159.8261557,-166.0140569
IL25-S28,Target,-0.350933364,0.290925398,1.217037235,0.565516404,2.342592307,1.421605234,-0.916746248,0.696940673,-0.167160984,2.835042296,0.249682072,-0.375345045,-0.062831487,0.842836949,-13.7340525,-10.3627047
IL25-S280,Target,0.04663365,-15.21969851,-0.447189295,0.360865228,-0.002677839,-0.403254527,-0.148241986,0.589458074,9.989508173,0.464256199,0.146181396,2.057633182,1.101907289,-0.978573373,-131.9497937,-135.8640872
IL25-S281,Target,0.141937257,4.668563471,4.38302781,0.884607046,0.893100207,0.499046723,-0.134935186,1.915178536,-0.820351597,0.101828611,1.422787701,-0.53181352,0.44548709,-1.893487605,18.67059593,11.09664551
IL25-S282,Target,0.199118678,4.308869093,1.370322119,-0.005128766,1.0253158,0.613257988,0.056215206,1.78575875,-1.461706065,-0.153918743,1.298162548,-0.685446708,0.30635792,-0.921318215,19.25226243,15.56698957
IL25-S283,Target,-0.263817804,2.282467996,-1.942111741,0.18492795,0.985585813,0.22770102,-0.899958415,0.901408004,1.416262345,0.914518293,0.446574472,0.003955927,0.225265199,1.57823825,6.550931879,12.86388488
IL25-S284,Target,-0.244317465,-1.976382252,-2.623827989,0.298600144,2.188460202,0.200719304,-0.985672414,0.214906762,2.118721,1.597395976,-0.21449386,0.172226311,-0.021133775,2.224958462,-26.71419239,-17.81435854
IL25-S285,Target,-0.183911147,2.064866694,-0.97450976,0.302460313,1.608864192,0.367678891,-0.492893142,-0.022953957,0.812942887,1.978708205,-0.443542518,-0.140566168,-0.292054343,1.333782408,10.7994831,16.13461273
IL25-S286,Target,-0.170778731,1.798544602,-1.457445084,0.418465053,1.909779223,0.316682048,-0.399003448,0.005620976,1.270663466,2.222054141,-0.416026206,-0.030921541,-0.223473873,1.297832009,7.249190045,12.44051808
IL25-S287,Target,-0.18654787,2.086905566,-2.91708868,0.625619073,1.840914693,0.282372641,-1.054488358,-0.938497243,0.054506314,1.33392534,-1.325167541,-0.322245775,-0.823706658,3.384063578,16.99147096,30.52772527
IL25-S288,Target,-0.34308615,6.350198665,-1.927371544,0.126836231,2.385371786,0.593295931,-0.833094702,0.305092752,1.528718133,1.453921058,-0.127649003,0.030894137,-0.048377433,1.815830365,40.98002901,48.24335047
IL25-S289,Target,0.048523469,5.705256629,-3.153811698,1.688397103,2.042659266,0.805095256,-0.206383934,-0.457512676,-3.872761033,1.933242631,-0.862002078,-1.263002612,-1.062502345,2.651268195,40.86652218,51.47159496
IL25-S29,Target,0.042785249,-10.94495752,2.22035458,-0.008514701,-0.303467771,-0.06297952,-0.314448522,0.391865996,9.393129048,0.329119519,-0.04409046,1.914773608,0.935341574,-1.49418059,-92.952742,-98.92946435
IL25-S290,Target,-0.147543713,0.180058663,-4.729509781,0.37676655,1.40620633,0.205916018,-1.180199694,0.326183286,3.342088378,0.726984891,-0.107339813,0.465277718,0.178968953,2.973011621,-7.158726511,4.733319972
IL25-S291,Target,0.402560602,0.372089541,-0.798974196,1.584899964,2.276645325,0.318820261,-0.781390294,1.336006237,5.326187298,1.820375593,0.865072081,0.940558482,0.902815282,0.207955785,-16.51652343,-15.68470029
IL25-S292,Target,0.077361638,2.41764296,-1.542298381,0.431419729,-0.904997913,0.311997662,-1.218312226,1.566507425,9.01708452,0.857995038,1.087033859,1.824694062,1.455863961,0.369796095,8.874283385,10.35346777
IL25-S293,Target,0.016678055,-16.86086171,-2.300283636,1.197894615,-0.053538472,0.03793656,-1.3975454,1.09704691,6.686361944,-0.084065823,0.634965515,1.266381372,0.950673444,1.476668745,-152.1941558,-146.2874808
IL25-S294,Target,-0.003713936,-12.4330575,-2.585441995,-0.061813192,0.437254402,-0.109192253,-1.317942739,2.301727059,10.22006454,0.105001065,1.795015706,2.112861783,1.953938744,0.263911258,-123.3855199,-122.3298748
IL25-S295,Target,-0.07512975,-11.40599262,-2.916632377,0.114057605,-0.941869174,-0.180847104,-0.96125678,1.416284654,8.458878089,0.07930371,0.942376412,1.690978562,1.316677487,0.683553025,-104.5318393,-101.7976272
IL25-S297,Target,0.183117432,7.873542746,-0.785119389,1.422790493,2.584137923,0.123034239,0.479183343,1.817322757,-1.007333616,1.358556665,1.3285572,-0.576604108,0.375976546,-0.801934008,40.01301313,36.8052771
IL25-S298,Target,-0.05867827,6.89335057,-0.50050797,-0.026871875,1.63799996,0.434850552,-0.205575487,1.297121775,0.327482769,0.933887501,0.827628177,-0.25685566,0.285386259,0.098521686,41.52673412,41.92082087
IL25-S299,Target,-0.031672341,2.346286527,2.725194806,0.803060858,2.747339979,-0.092438471,-0.342082974,0.65885253,-0.131209955,1.280922744,0.213004985,-0.366733159,-0.076864087,-0.415052116,3.749014866,2.088806401
IL25-S30,Target,0.196206622,5.026943534,1.268275107,-0.258230313,-0.564257713,0.052089648,0.024608777,0.52751756,3.94250325,-0.448215009,0.086535601,0.609104035,0.347819818,-0.89448769,40.86207713,37.28412637
IL25-S300,Target,-0.028694917,-5.695647392,-0.097559913,0.598291757,1.365916038,-0.039414423,-0.285869425,1.371508373,3.305994005,1.997283476,0.899258965,0.456631496,0.67794523,-0.410904717,-64.39923924,-66.04285811
IL25-S301,Target,0.165991565,0.067267379,-0.753023163,0.584716024,1.433742686,-0.100436078,0.050075321,0.192022431,0.84678693,1.249729161,-0.236530392,-0.132459,-0.184494696,0.420409462,-5.755208331,-4.073570481
IL25-S302,Target,-0.167592889,-2.958125994,-2.778212212,0.468906231,2.688811429,0.710369381,-1.410492364,3.209570237,0.304435275,1.21341497,2.669225886,-0.262376569,1.203424658,1.356032942,-61.15626933,-55.73213756
IL25-S303,Target,0.182078793,0.649777308,-2.868292668,0.530411239,2.582292546,0.149809548,-0.811457794,0.201995775,2.080955851,1.762402243,-0.226926532,0.163179862,-0.031873335,2.096726299,-4.008172599,4.378732597
IL25-S304,Target,0.100006714,4.361799358,0.044396314,0.715057275,2.38436912,0.857625107,-1.074943906,1.964844037,0.164077276,1.745072468,1.470613237,-0.295998611,0.587307313,0.675181013,11.71189589,14.41261994
IL25-S305,Target,0.295956671,1.567986126,-1.936617524,1.216028018,0.776143201,0.259864963,-0.217787809,1.430499763,0.087229378,1.25098681,0.956064892,-0.314407133,0.32082888,0.573740897,-2.719090306,-0.424126716
IL25-S306,Target,0.127104595,10.35759029,4.046838206,0.031152728,1.880109692,0.684750486,0.200583914,0.251898844,-7.073532345,1.106373484,-0.178872229,-2.029731034,-1.104301631,-0.345007667,79.2265218,77.84649113
IL25-S307,Target,0.058659383,-0.547741828,-5.016762909,0.999574653,2.077311363,0.073574573,-0.161051119,0.473783335,-0.776300994,1.660135977,0.034792076,-0.521261423,-0.243234674,2.256370001,-16.84732804,-7.821848031
IL25-S308,Target,-0.14739968,1.958302505,-0.884139491,-0.067923788,0.387818141,-0.169453501,-0.543488238,0.69236496,4.842467382,-0.356841189,0.245275876,0.824685846,0.534980861,0.371468522,8.710087057,10.19596115
IL25-S309,Target,-0.182493268,0.435541436,-3.334863733,0.404206302,-0.283737132,-0.460165373,-0.900965418,0.755988871,7.014661762,-0.315368411,0.306542702,1.345023917,0.82578331,1.342832825,-4.103503143,1.267828156
IL25-S31,Target,0.459125729,0.052471071,-3.313349753,-0.093022518,0.624270743,-0.178427921,0.026497767,0.059807001,3.132796708,0.042258933,-0.363847617,0.415142968,0.025647675,1.092915047,1.206142458,5.577802647
IL25-S310,Target,-0.296461152,-4.495606447,-2.747614448,0.112609666,-0.182747142,-0.107571008,-0.58648212,1.478860472,4.326462092,0.544504134,1.002633975,0.701079415,0.851856695,0.69701618,-51.17986104,-48.39179632
IL25-S311,Target,-0.037787199,1.908168871,-2.547401789,-0.665942548,0.090909392,-0.355929833,-0.370086652,0.807743414,5.091144709,-0.621087412,0.356379887,0.88425523,0.620317559,0.624513608,10.53551561,13.03357004
IL25-S312,Target,0.259873565,-3.278871373,-8.589615784,0.326590484,-0.371406131,-0.260645832,-1.360232961,1.14148185,7.817623018,-0.24987182,0.677754268,1.537369185,1.107561726,3.437728191,-34.99224306,-21.2413303
IL25-S313,Target,0.104826661,-7.764802393,-11.73764599,-0.784250444,-0.071272047,-0.605631234,-0.945441694,1.354768657,8.484369433,-0.742203813,0.883139408,1.697084884,1.290112146,3.778663708,-72.63388043,-57.51922559
IL25-S314,Target,-0.097991132,-7.918875949,-8.962270707,-0.284288007,-0.387020954,-0.131882095,-1.186074739,2.013574162,7.06003443,-0.035507318,1.51753805,1.355892708,1.436715379,2.944826352,-81.12804145,-69.34873605
IL25-S315,Target,0.223977374,-1.322909814,-7.078339517,0.609765589,0.319694474,0.197100522,-1.20300283,2.053520393,4.826522092,0.516331999,1.556004387,0.820866234,1.188435311,2.607424414,-29.30656666,-18.876869
IL25-S316,Target,-0.091831795,-10.79119815,-8.064410295,-0.027490602,-0.70402034,-0.453528542,-1.431680721,1.090973867,5.835142445,-0.570937943,0.629117461,1.062476088,0.845796774,3.66248593,-97.10285827,-82.45291455
IL25-S317,Target,-0.244460948,-4.00946119,-9.232718803,-0.483877837,-0.682691341,-0.300578872,-1.013542149,0.510509654,6.841250787,-1.388709549,0.07015779,1.303484203,0.686820996,3.718514224,-35.68507851,-20.81102161
IL25-S318,Target,-0.131836602,-7.40488792,-6.248307694,0.636972433,-0.591694094,-0.166615405,-0.532706594,2.114317995,6.014967338,-0.302809474,1.614549612,1.105552223,1.360050917,1.238490966,-79.93406626,-74.9801024
IL25-S319,Target,0.24488113,1.297323813,-6.88702546,-0.818543739,-0.908061977,-0.127351999,-1.082848154,0.894714785,6.646460593,-0.417359888,0.440129217,1.256823207,0.848476212,2.793872225,9.715664162,20.89115306
IL25-S32,Target,0.335152391,1.351103998,-1.189846433,-0.115618992,0.635401335,-0.120790635,-0.127187047,0.641275659,3.744580175,0.02325536,0.196079287,0.561692573,0.37888593,0.124865116,6.442312718,6.94177318
IL25-S320,Target,0.160576276,0.448254004,-3.968525153,0.959737415,-0.298121088,-0.006979544,-0.601040812,2.040568432,2.836309589,0.286452744,1.543532259,0.344120992,0.943826626,1.031945061,-14.12201133,-9.994231085
IL25-S321,Target,0.061356596,-4.788524192,-8.608546579,-0.042957092,-0.603510011,-0.389124333,-1.084451996,0.895366915,5.74590035,-1.842508108,0.440757188,1.0410986,0.740927894,3.527363663,-44.97296811,-30.86351346
IL25-S322,Target,0.163899387,4.679720955,2.501213602,0.129444368,-0.199057315,0.026062682,-0.406721782,0.69796169,1.753079489,0.23313457,0.250665262,0.084638754,0.167652008,-0.547295356,34.2359069,32.04672548
IL25-S324,Target,0.114161063,6.16408715,4.525051112,0.515823061,-0.171377785,0.292411814,0.264653753,1.316107993,-3.784197757,0.024966322,0.845911011,-1.241787732,-0.197938361,-1.687657523,39.95125747,33.20062738
IL25-S326,Target,-0.071334738,-0.811690095,-0.238560173,-0.599782518,-0.084797418,-0.2685832,0.425591617,0.522869021,-0.057998347,-0.259014185,0.082059277,-0.349195692,-0.133568208,-0.309306247,-9.566918361,-10.80414335
IL25-S327,Target,-0.14396545,6.746820719,3.570595179,-0.947290308,-0.781316861,-0.315141508,0.679028163,0.848582961,1.119534588,-1.181510193,0.395706446,-0.067123691,0.164291377,-2.329521023,52.98642339,43.6683393
IL25-S328,Target,-0.005511854,6.523804591,0.991453181,-0.325884242,0.317802885,-0.149332586,0.658113924,0.968346029,-0.426198784,-0.39895417,0.511032634,-0.437396227,0.036818204,-1.247090912,46.09992512,41.11156148
IL25-S329,Target,-0.06066396,7.345374318,2.497041146,-0.414328699,0.059329075,0.16453934,0.305575019,0.962420688,-0.710194654,-0.253834803,0.50532681,-0.505425987,-4.96E-05,-1.270381272,53.61852874,48.53700365
IL25-S33,Target,0.215584589,2.238503032,-0.49106459,0.302598048,1.526470164,0.138865504,-0.57032737,1.122164153,-0.414822725,0.42535425,0.659152236,-0.43467115,0.112240543,0.77835419,5.382335234,8.495751994
IL25-S330,Target,0.116706998,6.364099204,4.227063169,-0.654865376,-0.747745917,0.221239379,0.392827814,1.445542648,-0.809712101,-1.344124521,0.970550481,-0.529264883,0.220642799,-2.254597619,45.5053327,36.48694222
IL25-S332,Target,0.119386189,8.270951704,1.114250764,-0.740377929,0.964864677,-0.012885973,0.813136535,-1.187408747,-4.148838179,0.062308002,-1.564857585,-1.329135482,-1.446996534,0.296244806,78.5890644,79.77404362
IL25-S333,Target,0.233583408,-1.4281518,-1.252711303,-0.168889332,0.844040832,-0.420672319,0.468377025,-1.471856501,-0.782540119,-0.105051214,-1.838767362,-0.522755974,-1.180761668,1.251385887,-0.140461699,4.865081847
IL25-S334,Target,0.241430518,-3.477305424,0.067039202,0.447143842,0.93095396,-0.365708134,0.387679506,-1.482079483,-0.300300529,-0.144528586,-1.848611612,-0.407237943,-1.127924777,0.831336105,-19.00904225,-15.68369783
IL25-S335,Target,0.408335113,-2.120056686,-3.745479338,-0.097533272,0.168363568,-0.769767733,-0.102306547,-1.244569918,0.895760847,-0.411524315,-1.619901097,-0.120727548,-0.870314323,2.491134123,-5.00099998,4.963536511
