"","p1","p2","cross","reciprocal","cross_numb","reciprocal_numb","Heading","Height","TestWeight","Yield","DON","FDK","merit","ranking","relativeProfit"
"1267","13","37","US16-IL-062-031 x IL19-13713","IL19-13713 x US16-IL-062-031","13 x 37","37 x 13",130.36,36.23,58.96,84.58,1.04,6.18,418.95,108,9.18
"1268","29","37","US16-IL-062-109 x IL19-13713","IL19-13713 x US16-IL-062-109","29 x 37","37 x 29",132.06,36.13,58.15,85.5,1.06,6.95,414.09,202.5,4.32
"1269","18","37","US16-IL-063-063 x IL19-13713","IL19-13713 x US16-IL-063-063","18 x 37","37 x 18",130.96,35.35,57.93,82.63,1.04,9.9,403.53,563,-6.24
"1270","27","37","US16-IL-064-095 x IL19-13713","IL19-13713 x US16-IL-064-095","27 x 37","37 x 27",131.72,36.39,58.45,84.15,0.91,6.65,412.25,264,2.48
"1271","34","37","US17-IL-108-039 x IL19-13713","IL19-13713 x US17-IL-108-039","34 x 37","37 x 34",133.85,36.11,58.13,86.61,0.98,8.54,410.95,318,1.18
"1272","39","37","US17-IL-108-070 x IL19-13713","IL19-13713 x US17-IL-108-070","39 x 37","37 x 39",133.02,36.72,58.68,84.36,0.93,9.36,405.01,520.5,-4.76
"1273","7","14","IL19-13978 x IL19-13942","IL19-13942 x IL19-13978","7 x 14","14 x 7",129.13,36.3,58.2,81.33,0.91,7.5,411.11,314.5,1.34
"1274","4","14","IL19-14617 x IL19-13942","IL19-13942 x IL19-14617","4 x 14","14 x 4",128.51,36.31,58.02,84.58,1.09,9.35,424.65,42.5,14.88
"1275","1","14","IL19-14856 x IL19-13942","IL19-13942 x IL19-14856","1 x 14","14 x 1",128.91,36.92,57.88,85.45,0.9,6.53,429.88,16,20.11
"1276","38","14","IL19-15327 x IL19-13942","IL19-13942 x IL19-15327","38 x 14","14 x 38",130.87,37.18,57.74,83.81,0.88,5.77,411.49,292,1.72
"1277","8","14","IL19-18153 x IL19-13942","IL19-13942 x IL19-18153","8 x 14","14 x 8",130.85,35.73,58.08,84.51,0.88,7.71,417.92,114,8.15
"1278","30","14","IL19-18837 x IL19-13942","IL19-13942 x IL19-18837","30 x 14","14 x 30",131.24,35.64,57.89,82.85,0.81,6.35,408.66,396.5,-1.11
"1279","32","14","IL19-21760 x IL19-13942","IL19-13942 x IL19-21760","32 x 14","14 x 32",130.29,35.45,57.7,82.58,0.8,9.6,406.68,467,-3.09
"1280","10","14","IL19-22757 x IL19-13942","IL19-13942 x IL19-22757","10 x 14","14 x 10",130.43,36.55,58.58,82.72,0.95,8.46,410.02,351,0.25
"1281","31","14","IL19-23833 x IL19-13942","IL19-13942 x IL19-23833","31 x 14","14 x 31",131.23,36.9,58.3,84.13,0.93,9.34,412.41,258,2.64
"1282","28","14","IL19-27565 x IL19-13942","IL19-13942 x IL19-27565","28 x 14","14 x 28",131.36,37.29,58.93,82.27,0.7,4.76,410.09,350,0.32
"1283","35","14","IL19-3505 x IL19-13942","IL19-13942 x IL19-3505","35 x 14","14 x 35",129.93,36.82,57.99,83.54,0.8,5.64,420.42,90,10.65
"1284","20","14","IL19-3528 x IL19-13942","IL19-13942 x IL19-3528","20 x 14","14 x 20",129.92,37.06,57.99,83.14,0.83,6.53,417.46,121,7.69
"1285","19","14","IL19-6946 x IL19-13942","IL19-13942 x IL19-6946","19 x 14","14 x 19",130.53,36.27,57.99,84.38,1.19,10.82,411.23,309,1.46
"1286","6","14","US16-IL-061-032 x IL19-13942","IL19-13942 x US16-IL-061-032","6 x 14","14 x 6",130.39,37.06,57.98,82.31,1.24,11.06,401.46,618,-8.31
"1287","13","14","US16-IL-062-031 x IL19-13942","IL19-13942 x US16-IL-062-031","13 x 14","14 x 13",129.37,36.3,58.87,83.48,1.09,8.28,416.16,156,6.39
"1288","29","14","US16-IL-062-109 x IL19-13942","IL19-13942 x US16-IL-062-109","29 x 14","14 x 29",131.08,36.2,58.06,84.39,1.12,9.05,411.29,305.5,1.52
"1289","18","14","US16-IL-063-063 x IL19-13942","IL19-13942 x US16-IL-063-063","18 x 14","14 x 18",129.97,35.42,57.84,81.53,1.09,11.99,399.38,657,-10.39
"1290","27","14","US16-IL-064-095 x IL19-13942","IL19-13942 x US16-IL-064-095","27 x 14","14 x 27",130.74,36.45,58.36,83.04,0.97,8.75,409.45,372,-0.32
"1291","34","14","US17-IL-108-039 x IL19-13942","IL19-13942 x US17-IL-108-039","34 x 14","14 x 34",132.87,36.18,58.04,85.5,1.04,10.64,408.12,414,-1.65
"1292","39","14","US17-IL-108-070 x IL19-13942","IL19-13942 x US17-IL-108-070","39 x 14","14 x 39",132.03,36.79,58.59,83.25,0.99,11.45,402.24,600,-7.53
"1293","4","7","IL19-14617 x IL19-13978","IL19-13978 x IL19-14617","4 x 7","7 x 4",128.96,36.54,58.2,85.05,1.21,11.01,421.41,76,11.64
"1294","1","7","IL19-14856 x IL19-13978","IL19-13978 x IL19-14856","1 x 7","7 x 1",129.36,37.15,58.07,85.92,1.02,8.19,428.64,20,18.87
"1295","38","7","IL19-15327 x IL19-13978","IL19-13978 x IL19-15327","38 x 7","7 x 38",131.32,37.41,57.93,84.28,1.01,7.43,411.46,294.5,1.69
"1296","8","7","IL19-18153 x IL19-13978","IL19-13978 x IL19-18153","8 x 7","7 x 8",131.3,35.96,58.27,84.98,1,9.37,414.71,187,4.94
"1297","30","7","IL19-18837 x IL19-13978","IL19-13978 x IL19-18837","30 x 7","7 x 30",131.69,35.87,58.07,83.32,0.93,8.01,407.4,438.5,-2.37
"1298","32","7","IL19-21760 x IL19-13978","IL19-13978 x IL19-21760","32 x 7","7 x 32",130.74,35.68,57.89,83.05,0.93,11.26,406.63,470,-3.14
"1299","10","7","IL19-22757 x IL19-13978","IL19-13978 x IL19-22757","10 x 7","7 x 10",130.88,36.78,58.77,83.19,1.07,10.12,406.87,458.5,-2.9
"1300","31","7","IL19-23833 x IL19-13978","IL19-13978 x IL19-23833","31 x 7","7 x 31",131.68,37.13,58.49,84.6,1.05,11,409.2,381,-0.57
"1301","28","7","IL19-27565 x IL19-13978","IL19-13978 x IL19-27565","28 x 7","7 x 28",131.81,37.52,59.12,82.74,0.82,6.42,406.99,456,-2.78
"1302","35","7","IL19-3505 x IL19-13978","IL19-13978 x IL19-3505","35 x 7","7 x 35",130.38,37.05,58.18,84.01,0.92,7.3,417.43,125,7.66
"1303","20","7","IL19-3528 x IL19-13978","IL19-13978 x IL19-3528","20 x 7","7 x 20",130.37,37.29,58.17,83.61,0.95,8.19,414.54,191.5,4.77
"1304","19","7","IL19-6946 x IL19-13978","IL19-13978 x IL19-6946","19 x 7","7 x 19",130.98,36.5,58.17,84.85,1.32,12.48,408.21,413,-1.56
"1305","6","7","US16-IL-061-032 x IL19-13978","IL19-13978 x US16-IL-061-032","6 x 7","7 x 6",130.84,37.29,58.17,82.78,1.37,12.72,398.63,669.5,-11.14
"1306","13","7","US16-IL-062-031 x IL19-13978","IL19-13978 x US16-IL-062-031","13 x 7","7 x 13",129.82,36.53,59.05,83.95,1.22,9.94,412.97,238,3.2
"1307","29","7","US16-IL-062-109 x IL19-13978","IL19-13978 x US16-IL-062-109","29 x 7","7 x 29",131.53,36.43,58.25,84.86,1.25,10.71,408.05,416.5,-1.72
"1308","18","7","US16-IL-063-063 x IL19-13978","IL19-13978 x US16-IL-063-063","18 x 7","7 x 18",130.42,35.65,58.03,82,1.22,13.66,398.9,663,-10.87
"1309","27","7","US16-IL-064-095 x IL19-13978","IL19-13978 x US16-IL-064-095","27 x 7","7 x 27",131.19,36.69,58.54,83.51,1.1,10.41,406.29,476,-3.48
"1310","34","7","US17-IL-108-039 x IL19-13978","IL19-13978 x US17-IL-108-039","34 x 7","7 x 34",133.32,36.41,58.23,85.97,1.17,12.3,404.84,525,-4.93
"1311","39","7","US17-IL-108-070 x IL19-13978","IL19-13978 x US17-IL-108-070","39 x 7","7 x 39",132.48,37.02,58.77,83.72,1.11,13.11,399.05,661,-10.72
"1312","1","4","IL19-14856 x IL19-14617","IL19-14617 x IL19-14856","1 x 4","4 x 1",128.74,37.16,57.89,89.17,1.2,10.04,439.83,2,30.06
"1313","38","4","IL19-15327 x IL19-14617","IL19-14617 x IL19-15327","38 x 4","4 x 38",130.7,37.42,57.75,87.54,1.19,9.27,421.52,73,11.75
"1314","8","4","IL19-18153 x IL19-14617","IL19-14617 x IL19-18153","8 x 4","4 x 8",130.68,35.96,58.09,88.24,1.19,11.21,427.95,24,18.18
"1315","30","4","IL19-18837 x IL19-14617","IL19-14617 x IL19-18837","30 x 4","4 x 30",131.07,35.88,57.89,86.57,1.11,9.86,418.92,109,9.15
"1316","32","4","IL19-21760 x IL19-14617","IL19-14617 x IL19-21760","32 x 4","4 x 32",130.12,35.69,57.7,86.3,1.11,13.11,416.72,143,6.95
"1317","10","4","IL19-22757 x IL19-14617","IL19-14617 x IL19-22757","10 x 4","4 x 10",130.26,36.79,58.59,86.45,1.26,11.97,420.14,92,10.37
"1318","31","4","IL19-23833 x IL19-14617","IL19-14617 x IL19-23833","31 x 4","4 x 31",131.06,37.14,58.31,87.86,1.24,12.85,422.38,65,12.61
"1319","28","4","IL19-27565 x IL19-14617","IL19-14617 x IL19-27565","28 x 4","4 x 28",131.19,37.53,58.93,85.99,1.01,8.27,420.54,87.5,10.77
"1320","35","4","IL19-3505 x IL19-14617","IL19-14617 x IL19-3505","35 x 4","4 x 35",129.76,37.06,57.99,87.27,1.1,9.15,430.72,13,20.95
"1321","20","4","IL19-3528 x IL19-14617","IL19-14617 x IL19-3528","20 x 4","4 x 20",129.75,37.3,57.99,86.87,1.13,10.04,427.74,27,17.97
"1322","19","4","IL19-6946 x IL19-14617","IL19-14617 x IL19-6946","19 x 4","4 x 19",130.36,36.51,57.99,88.11,1.5,14.32,421,82,11.23
"1323","6","4","US16-IL-061-032 x IL19-14617","IL19-14617 x US16-IL-061-032","6 x 4","4 x 6",130.22,37.3,57.98,86.04,1.55,14.57,411.37,301,1.6
"1324","13","4","US16-IL-062-031 x IL19-14617","IL19-14617 x US16-IL-062-031","13 x 4","4 x 13",129.2,36.54,58.87,87.2,1.4,11.78,426.11,37,16.34
"1325","29","4","US16-IL-062-109 x IL19-14617","IL19-14617 x US16-IL-062-109","29 x 4","4 x 29",130.91,36.44,58.07,88.12,1.43,12.55,421.11,79,11.34
"1326","18","4","US16-IL-063-063 x IL19-14617","IL19-14617 x US16-IL-063-063","18 x 4","4 x 18",129.8,35.66,57.84,85.25,1.4,15.5,409.33,378,-0.44
"1327","27","4","US16-IL-064-095 x IL19-14617","IL19-14617 x US16-IL-064-095","27 x 4","4 x 27",130.57,36.69,58.36,86.77,1.28,12.25,419.51,102,9.74
"1328","34","4","US17-IL-108-039 x IL19-14617","IL19-14617 x US17-IL-108-039","34 x 4","4 x 34",132.7,36.42,58.04,89.23,1.35,14.14,417.85,116,8.08
"1329","39","4","US17-IL-108-070 x IL19-14617","IL19-14617 x US17-IL-108-070","39 x 4","4 x 39",131.86,37.03,58.59,86.98,1.29,14.96,412.19,268,2.42
"1330","38","1","IL19-15327 x IL19-14856","IL19-14856 x IL19-15327","38 x 1","1 x 38",131.11,38.03,57.61,88.4,1,6.46,426.5,34,16.73
"1331","8","1","IL19-18153 x IL19-14856","IL19-14856 x IL19-18153","8 x 1","1 x 8",131.08,36.57,57.95,89.1,0.99,8.4,434.55,5,24.78
"1332","30","1","IL19-18837 x IL19-14856","IL19-14856 x IL19-18837","30 x 1","1 x 30",131.47,36.49,57.76,87.44,0.92,7.04,423.91,52,14.14
"1333","32","1","IL19-21760 x IL19-14856","IL19-14856 x IL19-21760","32 x 1","1 x 32",130.52,36.3,57.57,87.16,0.92,10.29,421.65,72,11.88
"1334","10","1","IL19-22757 x IL19-14856","IL19-14856 x IL19-22757","10 x 1","1 x 10",130.66,37.39,58.45,87.31,1.06,9.15,427.44,29,17.67
"1335","31","1","IL19-23833 x IL19-14856","IL19-14856 x IL19-23833","31 x 1","1 x 31",131.46,37.74,58.17,88.72,1.05,10.03,429.77,17,20
"1336","28","1","IL19-27565 x IL19-14856","IL19-14856 x IL19-27565","28 x 1","1 x 28",131.59,38.13,58.8,86.85,0.81,5.45,427.88,26,18.11
"1337","35","1","IL19-3505 x IL19-14856","IL19-14856 x IL19-3505","35 x 1","1 x 35",130.16,37.66,57.86,88.13,0.91,6.33,435.75,3,25.98
"1338","20","1","IL19-3528 x IL19-14856","IL19-14856 x IL19-3528","20 x 1","1 x 20",130.15,37.9,57.86,87.73,0.94,7.22,432.75,8,22.98
"1339","19","1","IL19-6946 x IL19-14856","IL19-14856 x IL19-6946","19 x 1","1 x 19",130.76,37.12,57.86,88.97,1.31,11.5,425.96,38,16.19
"1340","6","1","US16-IL-061-032 x IL19-14856","IL19-14856 x US16-IL-061-032","6 x 1","1 x 6",130.62,37.91,57.85,86.9,1.36,11.75,416.24,154,6.47
"1341","13","1","US16-IL-062-031 x IL19-14856","IL19-14856 x US16-IL-062-031","13 x 1","1 x 13",129.61,37.14,58.74,88.06,1.21,8.97,433.43,7,23.66
"1342","29","1","US16-IL-062-109 x IL19-14856","IL19-14856 x US16-IL-062-109","29 x 1","1 x 29",131.31,37.04,57.93,88.98,1.24,9.73,427.29,30,17.52
"1343","18","1","US16-IL-063-063 x IL19-14856","IL19-14856 x US16-IL-063-063","18 x 1","1 x 18",130.21,36.26,57.71,86.11,1.21,12.68,414.17,199,4.4
"1344","27","1","US16-IL-064-095 x IL19-14856","IL19-14856 x US16-IL-064-095","27 x 1","1 x 27",130.97,37.3,58.23,87.63,1.09,9.44,426.83,32,17.06
"1345","34","1","US17-IL-108-039 x IL19-14856","IL19-14856 x US17-IL-108-039","34 x 1","1 x 34",133.1,37.02,57.91,90.09,1.16,11.32,423.65,54.5,13.88
"1346","39","1","US17-IL-108-070 x IL19-14856","IL19-14856 x US17-IL-108-070","39 x 1","1 x 39",132.27,37.63,58.46,87.84,1.1,12.14,419.5,103,9.73
"1347","8","38","IL19-18153 x IL19-15327","IL19-15327 x IL19-18153","8 x 38","38 x 8",133.04,36.84,57.81,87.47,0.98,7.64,416.13,158,6.36
"1348","30","38","IL19-18837 x IL19-15327","IL19-15327 x IL19-18837","30 x 38","38 x 30",133.43,36.75,57.62,85.8,0.91,6.28,405.53,503.5,-4.24
"1349","32","38","IL19-21760 x IL19-15327","IL19-15327 x IL19-21760","32 x 38","38 x 32",132.48,36.56,57.43,85.53,0.91,9.53,403.38,569,-6.39
"1350","10","38","IL19-22757 x IL19-15327","IL19-15327 x IL19-22757","10 x 38","38 x 10",132.62,37.66,58.31,85.68,1.05,8.39,411.46,294.5,1.69
"1351","31","38","IL19-23833 x IL19-15327","IL19-15327 x IL19-23833","31 x 38","38 x 31",133.42,38.01,58.03,87.09,1.03,9.27,413.8,211,4.03
"1352","28","38","IL19-27565 x IL19-15327","IL19-15327 x IL19-27565","28 x 38","38 x 28",133.55,38.4,58.66,85.22,0.8,4.69,411.77,279.5,2
"1353","35","38","IL19-3505 x IL19-15327","IL19-15327 x IL19-3505","35 x 38","38 x 35",132.12,37.93,57.72,86.5,0.9,5.57,417.32,127,7.55
"1354","20","38","IL19-3528 x IL19-15327","IL19-15327 x IL19-3528","20 x 38","38 x 20",132.11,38.17,57.72,86.1,0.93,6.46,414.35,195,4.58
"1355","19","38","IL19-6946 x IL19-15327","IL19-15327 x IL19-6946","19 x 38","38 x 19",132.72,37.38,57.72,87.34,1.3,10.74,407.71,426,-2.06
"1356","6","38","US16-IL-061-032 x IL19-15327","IL19-15327 x US16-IL-061-032","6 x 38","38 x 6",132.58,38.17,57.71,85.27,1.35,10.99,398.05,683.5,-11.72
"1357","13","38","US16-IL-062-031 x IL19-15327","IL19-15327 x US16-IL-062-031","13 x 38","38 x 13",131.56,37.41,58.6,86.43,1.2,8.2,417.5,120,7.73
"1358","29","38","US16-IL-062-109 x IL19-15327","IL19-15327 x US16-IL-062-109","29 x 38","38 x 29",133.27,37.31,57.79,87.35,1.23,8.97,408.96,390,-0.81
"1359","18","38","US16-IL-063-063 x IL19-15327","IL19-15327 x US16-IL-063-063","18 x 38","38 x 18",132.16,36.53,57.57,84.48,1.2,11.92,396.01,708,-13.76
"1360","27","38","US16-IL-064-095 x IL19-15327","IL19-15327 x US16-IL-064-095","27 x 38","38 x 27",132.93,37.57,58.09,86,1.08,8.67,410.86,322,1.09
"1361","34","38","US17-IL-108-039 x IL19-15327","IL19-15327 x US17-IL-108-039","34 x 38","38 x 34",135.06,37.29,57.77,88.46,1.15,10.56,405.31,509.5,-4.46
"1362","39","38","US17-IL-108-070 x IL19-15327","IL19-15327 x US17-IL-108-070","39 x 38","38 x 39",134.23,37.9,58.32,86.21,1.09,11.38,403.57,560,-6.2
"1363","30","8","IL19-18837 x IL19-18153","IL19-18153 x IL19-18837","30 x 8","8 x 30",133.41,35.29,57.96,86.5,0.9,8.22,413.46,222,3.69
"1364","32","8","IL19-21760 x IL19-18153","IL19-18153 x IL19-21760","32 x 8","8 x 32",132.45,35.11,57.77,86.23,0.9,11.47,411.25,307,1.48
"1365","10","8","IL19-22757 x IL19-18153","IL19-18153 x IL19-22757","10 x 8","8 x 10",132.59,36.2,58.65,86.37,1.05,10.33,413.51,220,3.74
"1366","31","8","IL19-23833 x IL19-18153","IL19-18153 x IL19-23833","31 x 8","8 x 31",133.39,36.55,58.37,87.78,1.03,11.21,415.83,164,6.06
"1367","28","8","IL19-27565 x IL19-18153","IL19-18153 x IL19-27565","28 x 8","8 x 28",133.52,36.94,59,85.92,0.8,6.63,413.88,210,4.11
"1368","35","8","IL19-3505 x IL19-18153","IL19-18153 x IL19-3505","35 x 8","8 x 35",132.09,36.47,58.06,87.19,0.9,7.51,424.23,46,14.46
"1369","20","8","IL19-3528 x IL19-18153","IL19-18153 x IL19-3528","20 x 8","8 x 20",132.08,36.71,58.06,86.79,0.92,8.4,421.3,77,11.53
"1370","19","8","IL19-6946 x IL19-18153","IL19-18153 x IL19-6946","19 x 8","8 x 19",132.69,35.92,58.06,88.03,1.29,12.68,414.64,188,4.87
"1371","6","8","US16-IL-061-032 x IL19-18153","IL19-18153 x US16-IL-061-032","6 x 8","8 x 6",132.56,36.72,58.05,85.97,1.34,12.93,405.01,520.5,-4.76
"1372","13","8","US16-IL-062-031 x IL19-18153","IL19-18153 x US16-IL-062-031","13 x 8","8 x 13",131.54,35.95,58.94,87.13,1.19,10.14,419.52,101,9.75
"1373","29","8","US16-IL-062-109 x IL19-18153","IL19-18153 x US16-IL-062-109","29 x 8","8 x 29",133.24,35.85,58.13,88.05,1.22,10.91,414.57,190,4.8
"1374","18","8","US16-IL-063-063 x IL19-18153","IL19-18153 x US16-IL-063-063","18 x 8","8 x 18",132.14,35.07,57.91,85.18,1.19,13.86,403.79,553,-5.98
"1375","27","8","US16-IL-064-095 x IL19-18153","IL19-18153 x US16-IL-064-095","27 x 8","8 x 27",132.9,36.11,58.43,86.69,1.07,10.61,412.9,242,3.13
"1376","34","8","US17-IL-108-039 x IL19-18153","IL19-18153 x US17-IL-108-039","34 x 8","8 x 34",135.03,35.83,58.11,89.16,1.14,12.5,411.37,301,1.6
"1377","39","8","US17-IL-108-070 x IL19-18153","IL19-18153 x US17-IL-108-070","39 x 8","8 x 39",134.2,36.44,58.66,86.9,1.09,13.32,405.59,502,-4.18
"1378","32","30","IL19-21760 x IL19-18837","IL19-18837 x IL19-21760","32 x 30","30 x 32",132.85,35.02,57.57,84.57,0.83,10.11,400.71,633,-9.06
"1379","10","30","IL19-22757 x IL19-18837","IL19-18837 x IL19-22757","10 x 30","30 x 10",132.99,36.12,58.46,84.71,0.97,8.97,406.26,477.5,-3.51
"1380","31","30","IL19-23833 x IL19-18837","IL19-18837 x IL19-23833","31 x 30","30 x 31",133.79,36.47,58.18,86.12,0.95,9.85,408.63,398,-1.14
"1381","28","30","IL19-27565 x IL19-18837","IL19-18837 x IL19-27565","28 x 30","30 x 28",133.92,36.86,58.8,84.26,0.72,5.27,406.49,473,-3.28
"1382","35","30","IL19-3505 x IL19-18837","IL19-18837 x IL19-3505","35 x 30","30 x 35",132.49,36.39,57.86,85.53,0.82,6.15,414.6,189,4.83
"1383","20","30","IL19-3528 x IL19-18837","IL19-18837 x IL19-3528","20 x 30","30 x 20",132.48,36.63,57.86,85.13,0.85,7.04,411.63,285.5,1.86
"1384","19","30","IL19-6946 x IL19-18837","IL19-18837 x IL19-6946","19 x 30","30 x 19",133.09,35.84,57.86,86.37,1.22,11.33,405.14,515,-4.63
"1385","6","30","US16-IL-061-032 x IL19-18837","IL19-18837 x US16-IL-061-032","6 x 30","30 x 6",132.95,36.63,57.85,84.3,1.27,11.57,395.42,712,-14.35
"1386","13","30","US16-IL-062-031 x IL19-18837","IL19-18837 x US16-IL-062-031","13 x 30","30 x 13",131.93,35.87,58.74,85.47,1.12,8.79,412.34,259,2.57
"1387","29","30","US16-IL-062-109 x IL19-18837","IL19-18837 x US16-IL-062-109","29 x 30","30 x 29",133.64,35.77,57.94,86.38,1.15,9.56,406.36,475,-3.41
"1388","18","30","US16-IL-063-063 x IL19-18837","IL19-18837 x US16-IL-063-063","18 x 30","30 x 18",132.53,34.99,57.71,83.52,1.12,12.51,393.35,727,-16.42
"1389","27","30","US16-IL-064-095 x IL19-18837","IL19-18837 x US16-IL-064-095","27 x 30","30 x 27",133.3,36.02,58.23,85.03,1,9.26,405.68,500,-4.09
"1390","34","30","US17-IL-108-039 x IL19-18837","IL19-18837 x US17-IL-108-039","34 x 30","30 x 34",135.43,35.75,57.91,87.49,1.07,11.15,402.74,583,-7.03
"1391","39","30","US17-IL-108-070 x IL19-18837","IL19-18837 x US17-IL-108-070","39 x 30","30 x 39",134.59,36.36,58.46,85.24,1.01,11.96,398.41,673,-11.36
"1392","10","32","IL19-22757 x IL19-21760","IL19-21760 x IL19-22757","10 x 32","32 x 10",132.03,35.93,58.27,84.44,0.97,12.22,407.35,442,-2.42
"1393","31","32","IL19-23833 x IL19-21760","IL19-21760 x IL19-23833","31 x 32","32 x 31",132.84,36.28,57.99,85.85,0.95,13.1,409.48,371,-0.29
"1394","28","32","IL19-27565 x IL19-21760","IL19-21760 x IL19-27565","28 x 32","32 x 28",132.97,36.67,58.62,83.99,0.72,8.52,407.57,431,-2.2
"1395","35","32","IL19-3505 x IL19-21760","IL19-21760 x IL19-3505","35 x 32","32 x 35",131.53,36.2,57.68,85.26,0.82,9.4,412.45,256,2.68
"1396","20","32","IL19-3528 x IL19-21760","IL19-21760 x IL19-3528","20 x 32","32 x 20",131.53,36.44,57.67,84.86,0.85,10.29,409.51,369,-0.26
"1397","19","32","IL19-6946 x IL19-21760","IL19-21760 x IL19-6946","19 x 32","32 x 19",132.14,35.65,57.67,86.1,1.22,14.58,402.97,577,-6.8
"1398","6","32","US16-IL-061-032 x IL19-21760","IL19-21760 x US16-IL-061-032","6 x 32","32 x 6",132,36.44,57.67,84.03,1.27,14.82,393.38,726,-16.39
"1399","13","32","US16-IL-062-031 x IL19-21760","IL19-21760 x US16-IL-062-031","13 x 32","32 x 13",130.98,35.68,58.55,85.2,1.12,12.04,413.41,223,3.64
"1400","29","32","US16-IL-062-109 x IL19-21760","IL19-21760 x US16-IL-062-109","29 x 32","32 x 29",132.69,35.58,57.75,86.11,1.15,12.8,404.17,542,-5.6
"1401","18","32","US16-IL-063-063 x IL19-21760","IL19-21760 x US16-IL-063-063","18 x 32","32 x 18",131.58,34.8,57.52,83.25,1.12,15.75,391.36,733,-18.41
"1402","27","32","US16-IL-064-095 x IL19-21760","IL19-21760 x US16-IL-064-095","27 x 32","32 x 27",132.35,35.84,58.04,84.76,1,12.51,406.75,463.5,-3.02
"1403","34","32","US17-IL-108-039 x IL19-21760","IL19-21760 x US17-IL-108-039","34 x 32","32 x 34",134.48,35.56,57.73,87.22,1.07,14.39,400.49,638,-9.28
"1404","39","32","US17-IL-108-070 x IL19-21760","IL19-21760 x US17-IL-108-070","39 x 32","32 x 39",133.64,36.17,58.27,84.97,1.01,15.21,399.49,655,-10.28
"1405","31","10","IL19-23833 x IL19-22757","IL19-22757 x IL19-23833","31 x 10","10 x 31",132.97,37.37,58.87,86,1.1,11.96,407.97,418,-1.8
"1406","28","10","IL19-27565 x IL19-22757","IL19-22757 x IL19-27565","28 x 10","10 x 28",133.1,37.77,59.5,84.13,0.87,7.38,405.91,494,-3.86
"1407","35","10","IL19-3505 x IL19-22757","IL19-22757 x IL19-3505","35 x 10","10 x 35",131.67,37.29,58.56,85.41,0.97,8.26,416.29,152,6.52
"1408","20","10","IL19-3528 x IL19-22757","IL19-22757 x IL19-3528","20 x 10","10 x 20",131.66,37.53,58.56,85,0.99,9.15,413.39,224,3.62
"1409","19","10","IL19-6946 x IL19-22757","IL19-22757 x IL19-6946","19 x 10","10 x 19",132.27,36.75,58.56,86.24,1.36,13.44,406.89,457,-2.88
"1410","6","10","US16-IL-061-032 x IL19-22757","IL19-22757 x US16-IL-061-032","6 x 10","10 x 6",132.13,37.54,58.55,84.18,1.41,13.68,397.33,698,-12.44
"1411","13","10","US16-IL-062-031 x IL19-22757","IL19-22757 x US16-IL-062-031","13 x 10","10 x 13",131.12,36.78,59.44,85.34,1.26,10.9,411.72,282,1.95
"1412","29","10","US16-IL-062-109 x IL19-22757","IL19-22757 x US16-IL-062-109","29 x 10","10 x 29",132.82,36.67,58.63,86.26,1.29,11.66,406.77,460,-3
"1413","18","10","US16-IL-063-063 x IL19-22757","IL19-22757 x US16-IL-063-063","18 x 10","10 x 18",131.72,35.9,58.41,83.39,1.26,14.61,397.64,692,-12.13
"1414","27","10","US16-IL-064-095 x IL19-22757","IL19-22757 x US16-IL-064-095","27 x 10","10 x 27",132.48,36.93,58.93,84.91,1.14,11.37,405.07,518,-4.7
"1415","34","10","US17-IL-108-039 x IL19-22757","IL19-22757 x US17-IL-108-039","34 x 10","10 x 34",134.61,36.65,58.61,87.37,1.21,13.25,403.55,561,-6.22
"1416","39","10","US17-IL-108-070 x IL19-22757","IL19-22757 x US17-IL-108-070","39 x 10","10 x 39",133.78,37.26,59.16,85.12,1.16,14.07,397.8,687.5,-11.97
"1417","28","31","IL19-27565 x IL19-23833","IL19-23833 x IL19-27565","28 x 31","31 x 28",133.91,38.11,59.22,85.54,0.85,8.26,408.33,409,-1.44
"1418","35","31","IL19-3505 x IL19-23833","IL19-23833 x IL19-3505","35 x 31","31 x 35",132.47,37.64,58.28,86.82,0.95,9.14,418.66,110,8.89
"1419","20","31","IL19-3528 x IL19-23833","IL19-23833 x IL19-3528","20 x 31","31 x 20",132.47,37.88,58.28,86.41,0.98,10.04,415.74,165.5,5.97
"1420","19","31","IL19-6946 x IL19-23833","IL19-23833 x IL19-6946","19 x 31","31 x 19",133.08,37.1,58.28,87.65,1.34,14.32,409.09,385,-0.68
"1421","6","31","US16-IL-061-032 x IL19-23833","IL19-23833 x US16-IL-061-032","6 x 31","31 x 6",132.94,37.89,58.27,85.59,1.39,14.56,399.52,653,-10.25
"1422","13","31","US16-IL-062-031 x IL19-23833","IL19-23833 x US16-IL-062-031","13 x 31","31 x 13",131.92,37.12,59.16,86.75,1.24,11.78,413.98,206,4.21
"1423","29","31","US16-IL-062-109 x IL19-23833","IL19-23833 x US16-IL-062-109","29 x 31","31 x 29",133.63,37.02,58.35,87.67,1.27,12.55,409.01,388,-0.76
"1424","18","31","US16-IL-063-063 x IL19-23833","IL19-23833 x US16-IL-063-063","18 x 31","31 x 18",132.52,36.24,58.13,84.8,1.24,15.5,399.86,645,-9.91
"1425","27","31","US16-IL-064-095 x IL19-23833","IL19-23833 x US16-IL-064-095","27 x 31","31 x 27",133.29,37.28,58.65,86.32,1.12,12.25,407.36,441,-2.41
